time,latitude,longitude,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature
2019-12-16 13:50:00,40.250999450683594,-73.16400146484375,329.0,5.6,7.1,0.89,0 days 00:00:10,0 days 00:00:04.199999809,130.0,1025.2,3.1,9.7
2019-12-16 14:50:00,40.250999450683594,-73.16400146484375,332.0,5.0,6.8,0.8,0 days 00:00:09.090000153,0 days 00:00:04.269999981,145.0,1025.8,3.3,9.7
2019-12-16 15:50:00,40.250999450683594,-73.16400146484375,323.0,3.5,5.5,0.73,0 days 00:00:10,0 days 00:00:04.380000114,156.0,1025.5,3.0,9.7
2019-12-16 16:50:00,40.250999450683594,-73.16400146484375,326.0,2.6,4.7,0.65,0 days 00:00:09.090000153,0 days 00:00:04.530000210,160.0,1025.0,2.9,9.7
2019-12-16 17:50:00,40.250999450683594,-73.16400146484375,322.0,3.7,5.4,0.62,0 days 00:00:09.090000153,0 days 00:00:05.030000210,154.0,1024.0,2.9,9.7
2019-12-16 18:50:00,40.250999450683594,-73.16400146484375,347.0,4.2,5.9,0.64,0 days 00:00:09.090000153,0 days 00:00:05.639999866,143.0,1024.1,2.8,9.7
2019-12-16 19:50:00,40.250999450683594,-73.16400146484375,348.0,5.3,7.2,0.65,0 days 00:00:08.329999924,0 days 00:00:05.780000210,150.0,1024.3,2.9,9.7
2019-12-16 20:50:00,40.250999450683594,-73.16400146484375,4.0,5.4,8.3,0.62,0 days 00:00:09.090000153,0 days 00:00:05.150000095,152.0,1023.5,3.3,9.7
2019-12-16 21:50:00,40.250999450683594,-73.16400146484375,6.0,4.2,5.4,0.64,0 days 00:00:09.090000153,0 days 00:00:04.809999943,157.0,1023.8,3.3,9.7
2019-12-16 22:50:00,40.250999450683594,-73.16400146484375,13.0,3.6,5.5,0.65,0 days 00:00:09.090000153,0 days 00:00:05.380000114,147.0,1023.9,3.6,9.6
2019-12-16 23:50:00,40.250999450683594,-73.16400146484375,45.0,3.9,5.4,0.61,0 days 00:00:09.090000153,0 days 00:00:05.579999924,155.0,1023.6,3.9,9.6
2019-12-17 00:50:00,40.250999450683594,-73.16400146484375,62.0,4.0,5.1,0.6,0 days 00:00:09.090000153,0 days 00:00:06.059999943,167.0,1023.1,3.9,9.6
2019-12-17 01:50:00,40.250999450683594,-73.16400146484375,62.0,4.3,5.4,0.61,0 days 00:00:09.090000153,0 days 00:00:06.230000019,157.0,1022.4,4.0,9.6
2019-12-17 02:50:00,40.250999450683594,-73.16400146484375,77.0,4.8,6.3,0.59,0 days 00:00:09.090000153,0 days 00:00:06.519999981,164.0,1021.7,4.2,9.6
2019-12-17 03:50:00,40.250999450683594,-73.16400146484375,76.0,5.9,7.3,0.61,0 days 00:00:09.090000153,0 days 00:00:05.550000191,155.0,1020.8,4.3,9.6
2019-12-17 04:50:00,40.250999450683594,-73.16400146484375,59.0,6.1,7.4,0.61,0 days 00:00:09.090000153,0 days 00:00:04.820000172,151.0,1020.1,4.4,9.6
2019-12-17 05:50:00,40.250999450683594,-73.16400146484375,66.0,7.4,9.3,0.75,0 days 00:00:09.090000153,0 days 00:00:04.260000229,158.0,1019.0,4.2,9.7
2019-12-17 06:50:00,40.250999450683594,-73.16400146484375,59.0,7.4,9.0,0.81,0 days 00:00:09.090000153,0 days 00:00:04.139999866,159.0,1018.9,4.1,9.7
2019-12-17 07:50:00,40.250999450683594,-73.16400146484375,81.0,9.7,11.5,0.86,0 days 00:00:03.450000048,0 days 00:00:03.910000086,72.0,1016.7,5.0,9.7
2019-12-17 08:50:00,40.250999450683594,-73.16400146484375,80.0,9.9,12.2,1.04,0 days 00:00:04,0 days 00:00:03.990000010,71.0,1014.9,6.1,9.7
2019-12-17 09:50:00,40.250999450683594,-73.16400146484375,79.0,9.5,11.2,1.26,0 days 00:00:04.170000076,0 days 00:00:04.070000172,80.0,1013.7,6.8,9.7
2019-12-17 10:50:00,40.250999450683594,-73.16400146484375,77.0,9.0,10.8,1.27,0 days 00:00:04.550000191,0 days 00:00:04.190000057,75.0,1013.2,7.3,9.8
2019-12-17 11:50:00,40.250999450683594,-73.16400146484375,71.0,9.6,11.5,1.45,0 days 00:00:04.760000229,0 days 00:00:04.429999828,69.0,1012.1,8.0,9.8
2019-12-17 12:50:00,40.250999450683594,-73.16400146484375,71.0,10.6,12.8,1.54,0 days 00:00:05.260000229,0 days 00:00:04.369999886,90.0,1010.4,8.2,9.8
2019-12-17 13:50:00,40.250999450683594,-73.16400146484375,65.0,11.0,13.2,1.91,0 days 00:00:05.559999943,0 days 00:00:04.739999771,74.0,1008.8,8.2,9.8
2019-12-17 14:50:00,40.250999450683594,-73.16400146484375,71.0,8.9,11.3,2.02,0 days 00:00:05.880000114,0 days 00:00:05,77.0,1008.9,8.4,9.8
2019-12-17 15:50:00,40.250999450683594,-73.16400146484375,63.0,9.8,12.4,2.25,0 days 00:00:05.880000114,0 days 00:00:05.170000076,78.0,1007.0,8.6,9.8
2019-12-17 16:50:00,40.250999450683594,-73.16400146484375,66.0,9.1,10.8,2.14,0 days 00:00:06.250000,0 days 00:00:05.159999847,76.0,1005.4,8.7,9.8
2019-12-17 17:50:00,40.250999450683594,-73.16400146484375,58.0,8.0,9.7,1.97,0 days 00:00:06.670000076,0 days 00:00:05.239999771,81.0,1003.9,8.9,9.8
2019-12-17 18:50:00,40.250999450683594,-73.16400146484375,48.0,7.9,9.2,2.04,0 days 00:00:06.670000076,0 days 00:00:05.320000172,77.0,1003.2,8.6,9.8
2019-12-17 19:50:00,40.250999450683594,-73.16400146484375,42.0,8.8,11.0,1.83,0 days 00:00:06.670000076,0 days 00:00:05.250000,76.0,1002.3,7.9,9.8
2019-12-17 20:50:00,40.250999450683594,-73.16400146484375,24.0,7.8,9.6,1.94,0 days 00:00:06.670000076,0 days 00:00:05.170000076,84.0,1003.1,7.2,9.7
2019-12-17 21:50:00,40.250999450683594,-73.16400146484375,24.0,8.4,10.4,1.74,0 days 00:00:06.670000076,0 days 00:00:05.030000210,65.0,1002.7,5.1,9.7
2019-12-17 22:50:00,40.250999450683594,-73.16400146484375,360.0,9.4,10.7,1.79,0 days 00:00:06.670000076,0 days 00:00:05.170000076,72.0,1003.1,4.9,9.7
2019-12-17 23:50:00,40.250999450683594,-73.16400146484375,353.0,8.3,10.1,1.69,0 days 00:00:06.670000076,0 days 00:00:05.010000229,76.0,1003.9,3.9,9.6
2019-12-18 00:50:00,40.250999450683594,-73.16400146484375,341.0,8.5,10.6,1.68,0 days 00:00:06.670000076,0 days 00:00:04.869999886,80.0,1004.2,3.3,9.6
2019-12-18 01:50:00,40.250999450683594,-73.16400146484375,330.0,8.5,10.1,1.7,0 days 00:00:06.670000076,0 days 00:00:04.949999809,101.0,1004.0,3.1,9.5
2019-12-18 02:50:00,40.250999450683594,-73.16400146484375,327.0,10.1,12.7,1.75,0 days 00:00:06.250000,0 days 00:00:04.909999847,79.0,1004.4,3.3,9.5
2019-12-18 03:50:00,40.250999450683594,-73.16400146484375,318.0,11.8,14.0,1.8,0 days 00:00:07.139999866,0 days 00:00:04.920000076,145.0,1005.2,3.6,9.4
2019-12-18 04:50:00,40.250999450683594,-73.16400146484375,331.0,13.1,15.8,2.01,0 days 00:00:04.760000229,0 days 00:00:04.940000057,321.0,1003.9,3.8,9.4
2019-12-18 05:50:00,40.250999450683594,-73.16400146484375,323.0,12.7,15.6,1.95,0 days 00:00:05.260000229,0 days 00:00:05.010000229,307.0,1006.3,3.4,9.4
2019-12-18 06:50:00,40.250999450683594,-73.16400146484375,325.0,12.9,15.7,1.93,0 days 00:00:05,0 days 00:00:04.980000019,319.0,1006.2,3.1,9.4
2019-12-18 07:50:00,40.250999450683594,-73.16400146484375,322.0,12.7,15.5,1.83,0 days 00:00:05.260000229,0 days 00:00:04.699999809,305.0,1007.3,3.1,9.3
2019-12-18 08:50:00,40.250999450683594,-73.16400146484375,321.0,13.2,16.5,1.76,0 days 00:00:05.260000229,0 days 00:00:04.670000076,306.0,1007.1,3.2,9.3
2019-12-18 09:50:00,40.250999450683594,-73.16400146484375,323.0,12.2,14.8,1.95,0 days 00:00:05.880000114,0 days 00:00:04.769999981,282.0,1008.1,3.2,9.2
2019-12-18 10:50:00,40.250999450683594,-73.16400146484375,313.0,11.9,14.5,1.96,0 days 00:00:05.880000114,0 days 00:00:04.960000038,293.0,1009.0,3.3,9.2
2019-12-18 11:50:00,40.250999450683594,-73.16400146484375,318.0,13.1,16.4,1.89,0 days 00:00:05.559999943,0 days 00:00:04.820000172,293.0,1009.9,3.0,9.1
2019-12-18 12:50:00,40.250999450683594,-73.16400146484375,319.0,11.0,13.5,1.93,0 days 00:00:05.880000114,0 days 00:00:04.929999828,289.0,1010.5,3.3,9.1
2019-12-18 13:50:00,40.250999450683594,-73.16400146484375,314.0,8.9,11.3,1.51,0 days 00:00:05.559999943,0 days 00:00:04.610000134,293.0,1011.0,3.3,9.1
2019-12-18 14:50:00,40.250999450683594,-73.16400146484375,297.0,8.6,11.1,1.28,0 days 00:00:05.559999943,0 days 00:00:04.559999943,296.0,1011.5,3.3,9.1
2019-12-18 15:50:00,40.250999450683594,-73.16400146484375,287.0,7.0,9.0,1.17,0 days 00:00:05.260000229,0 days 00:00:04.380000114,290.0,1010.7,3.1,9.2
2019-12-18 16:50:00,40.250999450683594,-73.16400146484375,269.0,8.2,10.0,1.11,0 days 00:00:04.550000191,0 days 00:00:04.250000,295.0,1009.7,3.8,9.3
2019-12-18 17:50:00,40.250999450683594,-73.16400146484375,273.0,9.3,11.5,1.03,0 days 00:00:04.550000191,0 days 00:00:04.010000229,301.0,1009.0,4.1,9.4
2019-12-18 18:50:00,40.250999450683594,-73.16400146484375,281.0,11.0,14.0,1.2,0 days 00:00:04.349999905,0 days 00:00:04.059999943,294.0,1008.7,4.3,9.4
2019-12-18 19:50:00,40.250999450683594,-73.16400146484375,291.0,13.9,17.3,1.63,0 days 00:00:05.260000229,0 days 00:00:04.460000038,287.0,1008.9,3.2,9.4
2019-12-18 20:50:00,40.250999450683594,-73.16400146484375,282.0,12.8,15.9,2.41,0 days 00:00:05.880000114,0 days 00:00:05.030000210,301.0,1009.9,3.0,9.4
2019-12-18 21:50:00,40.250999450683594,-73.16400146484375,282.0,13.2,16.4,2.22,0 days 00:00:05.880000114,0 days 00:00:04.949999809,294.0,1010.6,3.4,9.4
2019-12-18 22:50:00,40.250999450683594,-73.16400146484375,283.0,14.1,17.5,2.18,0 days 00:00:06.250000,0 days 00:00:05.039999962,285.0,1011.3,3.3,9.4
2019-12-18 23:50:00,40.250999450683594,-73.16400146484375,301.0,12.2,15.6,2.18,0 days 00:00:06.250000,0 days 00:00:05.170000076,283.0,1012.4,1.9,9.3
2019-12-19 00:50:00,40.250999450683594,-73.16400146484375,278.0,14.2,17.8,2.08,0 days 00:00:06.250000,0 days 00:00:05.090000153,287.0,1012.4,2.2,9.4
2019-12-19 01:50:00,40.250999450683594,-73.16400146484375,295.0,16.1,20.7,2.29,0 days 00:00:06.250000,0 days 00:00:05.250000,292.0,1012.6,1.8,9.4
2019-12-19 02:50:00,40.250999450683594,-73.16400146484375,308.0,15.4,18.3,2.49,0 days 00:00:06.670000076,0 days 00:00:05.269999981,288.0,1013.4,-0.3,9.4
2019-12-19 03:50:00,40.250999450683594,-73.16400146484375,307.0,15.4,18.1,2.3,0 days 00:00:07.139999866,0 days 00:00:05.199999809,283.0,1014.8,-0.6,9.5
2019-12-19 04:50:00,40.250999450683594,-73.16400146484375,318.0,14.0,17.4,2.25,0 days 00:00:06.250000,0 days 00:00:05.179999828,289.0,1015.9,-1.5,9.5
2019-12-19 05:50:00,40.250999450683594,-73.16400146484375,296.0,16.5,20.5,2.42,0 days 00:00:07.139999866,0 days 00:00:05.239999771,279.0,1016.8,-2.2,9.5
2019-12-19 06:50:00,40.250999450683594,-73.16400146484375,301.0,14.2,17.0,2.53,0 days 00:00:06.670000076,0 days 00:00:05.340000153,296.0,1018.3,-3.3,9.5
2019-12-19 07:50:00,40.250999450683594,-73.16400146484375,295.0,14.5,18.7,2.44,0 days 00:00:06.670000076,0 days 00:00:05.289999962,288.0,1019.7,-4.0,9.5
2019-12-19 08:50:00,40.250999450683594,-73.16400146484375,306.0,15.1,19.4,2.52,0 days 00:00:06.670000076,0 days 00:00:05.409999847,297.0,1020.8,-4.7,9.5
2019-12-19 09:50:00,40.250999450683594,-73.16400146484375,307.0,15.3,19.2,2.55,0 days 00:00:06.670000076,0 days 00:00:05.309999943,293.0,1021.7,-4.7,9.5
2019-12-19 10:50:00,40.250999450683594,-73.16400146484375,310.0,15.4,19.5,2.39,0 days 00:00:06.250000,0 days 00:00:05.119999886,298.0,1022.3,-5.0,9.4
2019-12-19 11:50:00,40.250999450683594,-73.16400146484375,314.0,14.2,18.1,2.47,0 days 00:00:06.670000076,0 days 00:00:05.260000229,290.0,1023.8,-5.0,9.4
2019-12-19 12:50:00,40.250999450683594,-73.16400146484375,309.0,13.5,16.9,2.29,0 days 00:00:06.250000,0 days 00:00:05.170000076,301.0,1024.8,-4.8,9.4
2019-12-19 13:50:00,40.250999450683594,-73.16400146484375,306.0,12.3,15.6,2.13,0 days 00:00:06.670000076,0 days 00:00:05.050000191,297.0,1025.8,-4.3,9.4
2019-12-19 14:50:00,40.250999450683594,-73.16400146484375,300.0,11.3,15.4,1.86,0 days 00:00:06.250000,0 days 00:00:04.809999943,296.0,1026.7,-4.6,9.4
2019-12-19 15:50:00,40.250999450683594,-73.16400146484375,300.0,11.8,14.5,1.74,0 days 00:00:05.559999943,0 days 00:00:04.670000076,292.0,1026.6,-4.1,9.4
2019-12-19 16:50:00,40.250999450683594,-73.16400146484375,296.0,11.5,15.3,1.77,0 days 00:00:05.880000114,0 days 00:00:04.670000076,295.0,1026.4,-4.1,9.4
2019-12-19 17:50:00,40.250999450683594,-73.16400146484375,300.0,11.6,14.5,1.72,0 days 00:00:05.880000114,0 days 00:00:04.650000095,296.0,1026.1,-3.7,9.4
2019-12-19 18:50:00,40.250999450683594,-73.16400146484375,301.0,12.2,15.0,1.63,0 days 00:00:05.260000229,0 days 00:00:04.559999943,297.0,1026.1,-2.8,9.4
2019-12-19 19:50:00,40.250999450683594,-73.16400146484375,293.0,12.5,15.7,1.67,0 days 00:00:05.559999943,0 days 00:00:04.489999771,296.0,1026.6,-2.1,9.4
2019-12-19 20:50:00,40.250999450683594,-73.16400146484375,302.0,11.2,14.1,1.81,0 days 00:00:05.880000114,0 days 00:00:04.619999886,298.0,1027.2,-1.4,9.3
2019-12-19 21:50:00,40.250999450683594,-73.16400146484375,302.0,12.8,15.6,1.91,0 days 00:00:05.880000114,0 days 00:00:04.650000095,298.0,1027.0,-1.2,9.2
2019-12-19 22:50:00,40.250999450683594,-73.16400146484375,304.0,12.9,16.8,1.6,0 days 00:00:05.559999943,0 days 00:00:04.389999866,302.0,1027.5,-1.0,9.1
2019-12-19 23:50:00,40.250999450683594,-73.16400146484375,305.0,10.9,14.8,1.76,0 days 00:00:05.260000229,0 days 00:00:04.550000191,305.0,1028.7,-1.2,9.0
2019-12-20 00:50:00,40.250999450683594,-73.16400146484375,309.0,11.4,14.3,1.61,0 days 00:00:05.559999943,0 days 00:00:04.460000038,299.0,1029.3,-1.6,8.9
2019-12-20 01:50:00,40.250999450683594,-73.16400146484375,314.0,10.9,13.4,1.52,0 days 00:00:05.260000229,0 days 00:00:04.449999809,300.0,1029.7,-1.9,8.8
2019-12-20 02:50:00,40.250999450683594,-73.16400146484375,316.0,12.0,14.4,1.42,0 days 00:00:05.559999943,0 days 00:00:04.269999981,303.0,1029.6,-1.6,8.9
2019-12-20 03:50:00,40.250999450683594,-73.16400146484375,317.0,10.4,13.0,1.51,0 days 00:00:05.559999943,0 days 00:00:04.340000153,297.0,1030.1,-1.7,8.9
2019-12-20 04:50:00,40.250999450683594,-73.16400146484375,318.0,9.4,12.0,1.33,0 days 00:00:05.260000229,0 days 00:00:04.199999809,301.0,1030.2,-1.7,8.9
2019-12-20 05:50:00,40.250999450683594,-73.16400146484375,317.0,11.0,13.8,1.2,0 days 00:00:04.760000229,0 days 00:00:04.070000172,301.0,1029.9,-1.5,8.9
2019-12-20 06:50:00,40.250999450683594,-73.16400146484375,318.0,9.1,12.0,1.08,0 days 00:00:04.760000229,0 days 00:00:03.799999952,301.0,1030.6,-1.5,8.9
2019-12-20 07:50:00,40.250999450683594,-73.16400146484375,315.0,9.1,12.3,1.01,0 days 00:00:04.550000191,0 days 00:00:03.690000057,295.0,1031.1,-1.6,8.9
2019-12-20 08:50:00,40.250999450683594,-73.16400146484375,312.0,10.3,13.0,0.99,0 days 00:00:04.550000191,0 days 00:00:03.670000076,290.0,1031.0,-1.6,8.8
2019-12-20 09:50:00,40.250999450683594,-73.16400146484375,319.0,11.0,13.6,1.08,0 days 00:00:04.760000229,0 days 00:00:03.710000038,288.0,1031.0,-1.0,8.7
2019-12-20 10:50:00,40.250999450683594,-73.16400146484375,314.0,10.6,12.8,1.17,0 days 00:00:04.760000229,0 days 00:00:03.839999914,294.0,1031.4,-1.2,8.7
2019-12-20 11:50:00,40.250999450683594,-73.16400146484375,308.0,9.8,11.9,1.1,0 days 00:00:04.760000229,0 days 00:00:03.849999905,299.0,1031.7,-1.1,8.7
2019-12-20 12:50:00,40.250999450683594,-73.16400146484375,329.0,9.0,11.3,1.04,0 days 00:00:04.760000229,0 days 00:00:03.799999952,293.0,1032.7,-1.3,8.6
2019-12-20 13:50:00,40.250999450683594,-73.16400146484375,324.0,8.5,11.1,0.91,0 days 00:00:04.349999905,0 days 00:00:03.599999905,305.0,1033.1,-1.3,8.6
2019-12-20 14:50:00,40.250999450683594,-73.16400146484375,328.0,8.4,11.0,0.9,0 days 00:00:04.760000229,0 days 00:00:03.720000029,292.0,1033.7,-1.1,8.6
2019-12-20 15:50:00,40.250999450683594,-73.16400146484375,326.0,8.4,11.0,0.94,0 days 00:00:04,0 days 00:00:03.690000057,315.0,1033.4,-1.1,8.7
2019-12-20 16:50:00,40.250999450683594,-73.16400146484375,326.0,8.7,11.9,0.89,0 days 00:00:04.349999905,0 days 00:00:03.599999905,289.0,1032.9,-0.8,8.7
2019-12-20 17:50:00,40.250999450683594,-73.16400146484375,327.0,9.6,12.5,1.0,0 days 00:00:04.349999905,0 days 00:00:03.650000095,301.0,1032.3,-0.2,8.7
2019-12-20 18:50:00,40.250999450683594,-73.16400146484375,322.0,8.6,10.9,1.12,0 days 00:00:04.550000191,0 days 00:00:03.799999952,309.0,1032.7,0.4,8.7
2019-12-20 19:50:00,40.250999450683594,-73.16400146484375,327.0,9.1,11.2,1.16,0 days 00:00:04.550000191,0 days 00:00:03.920000076,318.0,1032.8,1.0,8.6
2019-12-20 20:50:00,40.250999450683594,-73.16400146484375,333.0,8.0,10.6,1.01,0 days 00:00:04.550000191,0 days 00:00:03.750000,311.0,1033.7,1.4,8.7
2019-12-20 21:50:00,40.250999450683594,-73.16400146484375,339.0,8.6,10.3,0.91,0 days 00:00:04.349999905,0 days 00:00:03.690000057,291.0,1034.2,1.7,8.6
2019-12-20 22:50:00,40.250999450683594,-73.16400146484375,344.0,9.0,11.2,1.07,0 days 00:00:04.349999905,0 days 00:00:03.720000029,307.0,1034.7,1.5,8.5
2019-12-20 23:50:00,40.250999450683594,-73.16400146484375,339.0,9.5,12.0,1.1,0 days 00:00:04.349999905,0 days 00:00:03.730000019,315.0,1035.4,1.6,8.5
2019-12-21 00:50:00,40.250999450683594,-73.16400146484375,350.0,8.5,11.3,1.07,0 days 00:00:04.349999905,0 days 00:00:03.720000029,328.0,1035.8,1.5,8.4
2019-12-21 01:50:00,40.250999450683594,-73.16400146484375,347.0,7.8,9.7,0.9,0 days 00:00:04.170000076,0 days 00:00:03.660000086,330.0,1036.0,1.3,8.4
2019-12-21 02:50:00,40.250999450683594,-73.16400146484375,349.0,6.9,8.3,0.82,0 days 00:00:04,0 days 00:00:03.589999914,320.0,1036.4,1.0,8.4
2019-12-21 03:50:00,40.250999450683594,-73.16400146484375,3.0,6.6,8.3,0.86,0 days 00:00:03.849999905,0 days 00:00:03.529999970,358.0,1036.5,0.8,8.5
2019-12-21 04:50:00,40.250999450683594,-73.16400146484375,1.0,6.7,8.4,0.79,0 days 00:00:03.849999905,0 days 00:00:03.579999924,356.0,1036.2,0.9,8.6
2019-12-21 05:50:00,40.250999450683594,-73.16400146484375,13.0,6.3,8.0,0.78,0 days 00:00:03.700000048,0 days 00:00:03.500000,350.0,1036.2,0.7,8.7
2019-12-21 06:50:00,40.250999450683594,-73.16400146484375,21.0,5.3,6.5,0.71,0 days 00:00:03.700000048,0 days 00:00:03.430000067,360.0,1036.7,0.6,8.7
2019-12-21 07:50:00,40.250999450683594,-73.16400146484375,18.0,5.8,7.5,0.71,0 days 00:00:03.450000048,0 days 00:00:03.440000057,359.0,1037.1,0.7,8.7
2019-12-21 08:50:00,40.250999450683594,-73.16400146484375,24.0,5.2,6.8,0.69,0 days 00:00:03.700000048,0 days 00:00:03.420000076,11.0,1036.9,0.8,8.7
2019-12-21 09:50:00,40.250999450683594,-73.16400146484375,46.0,5.2,6.6,0.66,0 days 00:00:03.569999933,0 days 00:00:03.390000105,14.0,1036.2,1.0,8.7
2019-12-21 10:50:00,40.250999450683594,-73.16400146484375,50.0,4.4,5.8,0.66,0 days 00:00:03.700000048,0 days 00:00:03.519999981,28.0,1036.4,1.5,8.7
2019-12-21 11:50:00,40.250999450683594,-73.16400146484375,49.0,3.7,5.3,0.59,0 days 00:00:03.849999905,0 days 00:00:03.519999981,43.0,1036.5,2.0,8.7
2019-12-21 12:50:00,40.250999450683594,-73.16400146484375,58.0,1.7,2.7,0.54,0 days 00:00:04,0 days 00:00:03.549999952,57.0,1037.1,2.4,8.7
2019-12-21 13:50:00,40.250999450683594,-73.16400146484375,59.0,1.8,3.4,0.46,0 days 00:00:03.849999905,0 days 00:00:03.460000038,57.0,1037.1,3.1,8.7
2019-12-21 14:50:00,40.250999450683594,-73.16400146484375,351.0,2.0,2.9,0.44,0 days 00:00:03.569999933,0 days 00:00:03.609999895,75.0,1037.6,3.2,8.7
2019-12-21 15:50:00,40.250999450683594,-73.16400146484375,334.0,4.9,5.8,0.43,0 days 00:00:03.700000048,0 days 00:00:03.660000086,62.0,1037.1,2.2,8.7
2019-12-21 16:50:00,40.250999450683594,-73.16400146484375,340.0,4.0,5.5,0.42,0 days 00:00:03.450000048,0 days 00:00:03.519999981,77.0,1035.7,1.8,8.8
2019-12-21 17:50:00,40.250999450683594,-73.16400146484375,355.0,4.4,5.4,0.41,0 days 00:00:06.250000,0 days 00:00:03.710000038,83.0,1034.5,1.9,8.8
2019-12-21 18:50:00,40.250999450683594,-73.16400146484375,21.0,3.9,4.8,0.39,0 days 00:00:05.880000114,0 days 00:00:03.920000076,89.0,1033.6,2.5,8.9
2019-12-21 19:50:00,40.250999450683594,-73.16400146484375,36.0,3.0,4.0,0.39,0 days 00:00:06.250000,0 days 00:00:04.139999866,85.0,1033.3,3.3,8.9
2019-12-21 20:50:00,40.250999450683594,-73.16400146484375,62.0,3.0,4.2,0.39,0 days 00:00:09.090000153,0 days 00:00:04.349999905,161.0,1032.9,3.8,9.0
2019-12-21 21:50:00,40.250999450683594,-73.16400146484375,57.0,2.6,3.7,0.39,0 days 00:00:09.090000153,0 days 00:00:04.400000095,164.0,1032.5,4.5,9.0
2019-12-21 22:50:00,40.250999450683594,-73.16400146484375,17.0,2.0,3.1,0.39,0 days 00:00:09.090000153,0 days 00:00:04.269999981,141.0,1032.9,4.8,9.0
2019-12-21 23:50:00,40.250999450683594,-73.16400146484375,8.0,1.5,2.4,0.35,0 days 00:00:10,0 days 00:00:04.670000076,143.0,1032.7,4.8,9.0
2019-12-22 00:50:00,40.250999450683594,-73.16400146484375,32.0,2.0,2.6,0.36,0 days 00:00:10.810000420,0 days 00:00:04.909999847,147.0,1032.2,4.9,8.9
2019-12-22 01:50:00,40.250999450683594,-73.16400146484375,17.0,1.0,1.6,0.37,0 days 00:00:06.670000076,0 days 00:00:04.829999924,113.0,1031.9,5.1,8.9
2019-12-22 02:50:00,40.250999450683594,-73.16400146484375,335.0,0.9,1.8,0.37,0 days 00:00:06.250000,0 days 00:00:04.949999809,98.0,1031.8,5.1,8.9
2019-12-22 03:50:00,40.250999450683594,-73.16400146484375,338.0,0.3,0.8,0.39,0 days 00:00:06.250000,0 days 00:00:04.989999771,93.0,1031.6,5.2,8.9
2019-12-22 04:50:00,40.250999450683594,-73.16400146484375,243.0,2.7,3.8,0.39,0 days 00:00:05.880000114,0 days 00:00:05.119999886,80.0,1030.9,5.8,9.0
2019-12-22 05:50:00,40.250999450683594,-73.16400146484375,277.0,5.4,6.8,0.41,0 days 00:00:05.559999943,0 days 00:00:05.300000191,88.0,1030.4,5.5,9.0
2019-12-22 06:50:00,40.250999450683594,-73.16400146484375,290.0,5.8,7.0,0.45,0 days 00:00:05.559999943,0 days 00:00:04.170000076,94.0,1030.6,5.2,9.1
2019-12-22 07:50:00,40.250999450683594,-73.16400146484375,277.0,4.3,5.9,0.55,0 days 00:00:03.029999971,0 days 00:00:03.650000095,262.0,1030.1,4.5,9.2
2019-12-22 08:50:00,40.250999450683594,-73.16400146484375,274.0,5.2,6.2,0.53,0 days 00:00:03.130000114,0 days 00:00:03.440000057,247.0,1029.4,4.4,9.2
2019-12-22 09:50:00,40.250999450683594,-73.16400146484375,283.0,4.9,6.2,0.61,0 days 00:00:03.029999971,0 days 00:00:03.529999970,260.0,1029.0,4.3,9.2
2019-12-22 10:50:00,40.250999450683594,-73.16400146484375,277.0,5.6,6.8,0.65,0 days 00:00:03.329999924,0 days 00:00:03.599999905,268.0,1028.9,4.1,9.1
2019-12-22 11:50:00,40.250999450683594,-73.16400146484375,272.0,4.4,5.4,0.62,0 days 00:00:03.569999933,0 days 00:00:03.640000105,265.0,1029.2,4.1,9.1
2019-12-22 12:50:00,40.250999450683594,-73.16400146484375,259.0,6.4,7.6,0.6,0 days 00:00:03.450000048,0 days 00:00:03.640000105,279.0,1029.1,4.5,9.1
2019-12-22 13:50:00,40.250999450683594,-73.16400146484375,262.0,7.4,8.8,0.62,0 days 00:00:03.569999933,0 days 00:00:03.410000086,268.0,1028.7,4.3,9.0
2019-12-22 14:50:00,40.250999450683594,-73.16400146484375,269.0,7.5,8.8,0.75,0 days 00:00:03.450000048,0 days 00:00:03.500000,267.0,1028.9,4.6,9.0
2019-12-22 15:50:00,40.250999450683594,-73.16400146484375,252.0,7.9,9.3,0.89,0 days 00:00:04.170000076,0 days 00:00:03.750000,284.0,1027.8,4.8,9.0
2019-12-22 16:50:00,40.250999450683594,-73.16400146484375,252.0,8.1,9.8,0.86,0 days 00:00:03.849999905,0 days 00:00:03.769999981,262.0,1026.3,4.9,9.1
2019-12-22 17:50:00,40.250999450683594,-73.16400146484375,246.0,8.9,10.5,0.93,0 days 00:00:04,0 days 00:00:03.769999981,267.0,1025.8,5.5,9.1
2019-12-22 18:50:00,40.250999450683594,-73.16400146484375,249.0,8.3,9.9,0.93,0 days 00:00:04,0 days 00:00:03.779999971,258.0,1025.3,6.4,9.2
2019-12-22 19:50:00,40.250999450683594,-73.16400146484375,251.0,8.3,9.8,1.02,0 days 00:00:04.349999905,0 days 00:00:03.950000048,243.0,1024.4,7.8,9.2
2019-12-22 20:50:00,40.250999450683594,-73.16400146484375,258.0,7.6,9.2,1.0,0 days 00:00:04.550000191,0 days 00:00:04.010000229,238.0,1023.9,8.3,9.2
2019-12-22 21:50:00,40.250999450683594,-73.16400146484375,265.0,6.2,7.2,0.94,0 days 00:00:04.550000191,0 days 00:00:03.910000086,235.0,1023.6,8.3,9.2
